"Comparison"	"GeneID"	"SYMBOL"	"TXCHROM"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"PD_PR"	4060	"LUM"	"chr12"	-3.56996485218573	4.80969556849324	-5.6490260473539	3.04320073782299e-05	0.00109960986660004
"PD_PR"	2078	"ERG"	"chr21"	-2.30189160854752	3.37615423558976	-5.64079739041016	3.09364855316897e-05	0.00111104780284004
"PD_PR"	2219	"FCN1"	"chr9"	-4.6246937525211	0.603769819349007	-5.64061541323799	3.09477391256796e-05	0.00111104780284004
"PD_PR"	10536	"P3H3"	"chr12"	-2.1715609737165	3.48066488632465	-5.63946033172954	3.10192687390625e-05	0.00111104780284004
"PD_PR"	168537	"GIMAP7"	"chr7"	-3.68789403305978	3.58969546752915	-5.63747248863285	3.11427676782442e-05	0.00111104780284004
"PD_PR"	8082	"SSPN"	"chr12"	-3.70041457243741	4.40607517361855	-5.63080758601885	3.15605539878359e-05	0.00112310941110248
"PD_PR"	55809	"TRERF1"	"chr6"	-2.47157193215033	2.52305493385394	-5.61690435156385	3.2450790476505e-05	0.00115146261469648
"PD_PR"	4599	"MX1"	"chr21"	-2.68779328213763	5.40651999939082	-5.6145752514931	3.26024399137026e-05	0.00115146261469648
"PD_PR"	7025	"NR2F1"	"chr5"	-4.67375077379968	4.94736615439693	-5.60975803474401	3.29184168741077e-05	0.00115682376705717
"PD_PR"	4288	"MKI67"	"chr10"	3.15119628659012	6.25917198953932	5.60686843398362	3.31094695598603e-05	0.0011606433956158
"PD_PR"	10045	"SH2D3A"	"chr19"	2.01428816308462	3.76642575352134	5.60534819123161	3.32104428095178e-05	0.00116129419372636
"PD_PR"	80019	"UBTD1"	"chr10"	-2.30880448219913	3.31122407270499	-5.60353798523231	3.33310896350919e-05	0.00116262800776662
"PD_PR"	9603	"NFE2L3"	"chr7"	2.35416777132285	5.26822625204939	5.60165519133145	3.34570540794693e-05	0.00116414026194539
"PD_PR"	969	"CD69"	"chr12"	-5.61436052355302	1.46442613266695	-5.59795164717133	3.37062671230827e-05	0.00116418803014334
"PD_PR"	152926	"PPM1K"	"chr4"	-3.62763756712474	3.87901340852419	-5.59660956983894	3.37970480730751e-05	0.00116446944118771
"PD_PR"	2550	"GABBR1"	"chr6"	-3.38866941713143	4.74347006289805	-5.58930904182692	3.42953077765058e-05	0.00117406987409918
"PD_PR"	81624	"DIAPH3"	"chr13"	3.09398343190133	3.48443559488507	5.58886828629534	3.43256307216053e-05	0.00117406987409918
"PD_PR"	6404	"SELPLG"	"chr12"	-4.63407479398013	3.34355019502131	-5.5854439425392	3.45621615908248e-05	0.00117929777515231
"PD_PR"	56895	"AGPAT4"	"chr6"	-3.28745344500291	3.10836694006564	-5.58092808436704	3.48766598450278e-05	0.00118483006527457
"PD_PR"	10437	"IFI30"	"chr19"	-3.16167381688929	5.69029926366397	-5.58070239054834	3.48924550872089e-05	0.00118483006527457
"PD_PR"	3202	"HOXA5"	"chr7"	4.46743447315147	1.54678897970317	5.5767447650777	3.51706327635949e-05	0.00118932671721437
"PD_PR"	51762	"RAB8B"	"chr15"	-2.40490120781393	4.16404656749351	-5.57407300826878	3.53597203789729e-05	0.00118932671721437
"PD_PR"	2878	"GPX3"	"chr5"	-3.42128049655596	3.88529101155379	-5.57360347610418	3.53930586323978e-05	0.00118932671721437
"PD_PR"	23467	"NPTXR"	"chr22"	-3.44495357256271	3.36752871263097	-5.56979694433197	3.56645338580851e-05	0.00119378767488868
"PD_PR"	4332	"MNDA"	"chr1"	-3.82617736778518	2.73939379777755	-5.55729294262263	3.65715076892526e-05	0.00121359713875742
"PD_PR"	55332	"DRAM1"	"chr12"	-2.81749021125684	4.40528905303294	-5.5565970681741	3.66226760617558e-05	0.00121359713875742
"PD_PR"	23007	"PLCH1"	"chr3"	2.50824435054743	1.76580095705839	5.55606227796317	3.66620499056017e-05	0.00121359713875742
"PD_PR"	7074	"TIAM1"	"chr21"	-3.61136451910051	3.04406514690266	-5.55572449508161	3.66869416059227e-05	0.00121359713875742
"PD_PR"	1846	"DUSP4"	"chr8"	-3.63185602677611	3.85643174732879	-5.55245352277132	3.69288875441993e-05	0.00121589225063751
"PD_PR"	7940	"LST1"	"chr6"	-5.00420077048915	1.79508389451218	-5.55034617366329	3.70856339637206e-05	0.00121652888784014
"PD_PR"	2184	"FAH"	"chr15"	-2.54556651563625	4.13076742239255	-5.54987359768124	3.7120878638324e-05	0.00121652888784014
"PD_PR"	10979	"FERMT2"	"chr14"	-3.23149808107357	4.72126948833413	-5.54832185633233	3.72368504481166e-05	0.00121749813576534
"PD_PR"	717	"C2"	"chr6"	-2.4152226055383	4.94986763289176	-5.54703628756566	3.73332123584986e-05	0.00121782321424991
"PD_PR"	26112	"CCDC69"	"chr5"	-2.97870029288775	5.15308795056866	-5.54471136602323	3.75081341342245e-05	0.00122070352475633
"PD_PR"	2537	"IFI6"	"chr1"	-3.50779936877794	5.20851739333299	-5.54303393201402	3.76348650499383e-05	0.00122180812978901
"PD_PR"	3162	"HMOX1"	"chr22"	-2.67958877583577	6.10073017644512	-5.53750811268913	3.80554746953264e-05	0.00122999483808839
"PD_PR"	1152	"CKB"	"chr14"	3.6832176363635	6.22121184692947	5.53322618177557	3.8384734020533e-05	0.00123779787601224
"PD_PR"	3111	"HLA-DOA"	"chr6"	-3.85736549432419	3.78076573413035	-5.528656813176	3.8739336633161e-05	0.00124638066628882
"PD_PR"	1436	"CSF1R"	"chr5"	-3.26168612903036	3.92139371625307	-5.52538760600781	3.89951122057725e-05	0.00125175198451878
"PD_PR"	3199	"HOXA2"	"chr7"	3.34973150123297	0.228261186626557	5.52176400134312	3.92806501398822e-05	0.00125519936909574
"PD_PR"	2681	"GGTA1P"	"chr9"	-5.29771617962214	2.89999642883843	-5.51931209856776	3.94750804729697e-05	0.00125571745829591
"PD_PR"	28	"ABO"	"chr9"	2.27897501241071	2.17316507019087	5.51705924172658	3.96546014139329e-05	0.00125668819558828
"PD_PR"	10320	"IKZF1"	"chr7"	-5.05363262425035	3.25185736382745	-5.51626861783941	3.97178023022101e-05	0.00125668819558828
"PD_PR"	54739	"XAF1"	"chr17"	-2.69381660291596	5.99608627901775	-5.51352167401553	3.99381956865689e-05	0.00125668819558828
"PD_PR"	84898	"PLXDC2"	"chr10"	-3.68201244843384	4.03633411706827	-5.51335655141261	3.99514839358182e-05	0.00125668819558828
"PD_PR"	80746	"TSEN2"	"chr3"	2.76544700395797	2.88679595669416	5.50538147456203	4.05987341338024e-05	0.00126944881156118
"PD_PR"	427	"ASAH1"	"chr8"	-2.20360045212316	4.90247643552404	-5.5049789775937	4.06316855211834e-05	0.00126944881156118
"PD_PR"	9706	"ULK2"	"chr17"	-2.12585910531919	3.24661032458707	-5.50393246884904	4.07174895561776e-05	0.00126944881156118
"PD_PR"	7127	"TNFAIP2"	"chr14"	-3.4522608804148	5.63474979274982	-5.5013190141043	4.09325851464131e-05	0.0012732050225379
"PD_PR"	80014	"WWC2"	"chr4"	-2.56605524875754	4.81969198694181	-5.49826255280754	4.11856279273552e-05	0.0012732050225379
"PD_PR"	3672	"ITGA1"	"chr5"	-2.3302237021983	5.94878053030289	-5.4970005244561	4.12905803201587e-05	0.0012732050225379
"PD_PR"	56992	"KIF15"	"chr3"	2.69738231362671	3.98287236120428	5.49608937054666	4.13665247085188e-05	0.0012732050225379
"PD_PR"	118788	"PIK3AP1"	"chr10"	-2.34737578874998	3.35702497256494	-5.49449702577727	4.14995919350518e-05	0.0012732050225379
"PD_PR"	899	"CCNF"	"chr16"	2.47248154525803	4.21489227477174	5.49383911281533	4.15547003547269e-05	0.0012732050225379
"PD_PR"	117289	"TAGAP"	"chr6"	-4.16655881353561	1.80271137188502	-5.4922624989054	4.16870685582018e-05	0.0012732050225379
"PD_PR"	6998	"TDGF1P3"	"chrX"	2.6683828826068	2.82851204731725	5.49058620428285	4.1828282355611e-05	0.0012732050225379
"PD_PR"	9928	"KIF14"	"chr1"	2.66775060408376	3.34987096672939	5.48962445669853	4.19095239978256e-05	0.0012732050225379
"PD_PR"	1742	"DLG4"	"chr17"	-2.43993550780614	4.0758434169076	-5.48947499956212	4.19221636714154e-05	0.0012732050225379
"PD_PR"	8828	"NRP2"	"chr2"	-2.54495732106992	4.69706393492127	-5.48522568570997	4.22831789219891e-05	0.00127786195390003
"PD_PR"	6447	"SCG5"	"chr15"	-3.3728958249255	1.75224174222143	-5.48299009178849	4.2474396155106e-05	0.00127895126200375
"PD_PR"	8653	"DDX3Y"	"chrY"	5.81744988365992	2.535598434075	5.4819231879311	4.25659656033797e-05	0.00127897566584825
"PD_PR"	3119	"HLA-DQB1"	"chr6"	-4.27580092679134	4.01292964305631	-5.4797714198197	4.27512653544878e-05	0.00128181027952222
"PD_PR"	54875	"CNTLN"	"chr9"	-2.51036854483418	4.77934246495273	-5.47360139077754	4.3287220600419e-05	0.00129512423078791
"PD_PR"	1646	"AKR1C2"	"chr10"	-3.44423900335468	5.60690674763712	-5.46960464212994	4.3638085714393e-05	0.00129735871863947
"PD_PR"	5616	"PRKY"	"chrY"	3.62274017587093	2.81641639444383	5.46811570743044	4.37695437316607e-05	0.00129735871863947
"PD_PR"	55355	"HJURP"	"chr2"	3.30533493988802	3.0604136182478	5.46809102850894	4.37717260672919e-05	0.00129735871863947
"PD_PR"	140606	"SELENOM"	"chr22"	-2.71277116737359	4.19898069842629	-5.46624811849116	4.39350101739034e-05	0.00129735871863947
"PD_PR"	953	"ENTPD1"	"chr10"	-2.51547117574935	4.1597100591723	-5.46620401043603	4.39389258826989e-05	0.00129735871863947
"PD_PR"	57002	"YAE1"	"chr7"	2.54799152276173	3.50100056585431	5.46544516704668	4.40063488156165e-05	0.00129735871863947
"PD_PR"	3937	"LCP2"	"chr5"	-2.99416395261869	3.68603331883674	-5.45664524525761	4.4796048455565e-05	0.00131788291197458
"PD_PR"	9332	"CD163"	"chr12"	-3.42865681932687	4.53013853035359	-5.45492212842297	4.49523813967574e-05	0.00131972699717314
"PD_PR"	9770	"RASSF2"	"chr20"	-3.09814819517504	3.73272498910106	-5.45160402814817	4.52550072828965e-05	0.00132411475597085
"PD_PR"	219285	"SAMD9L"	"chr7"	-3.69799177371058	3.4812466770473	-5.45122443948156	4.52897610259685e-05	0.00132411475597085
"PD_PR"	25937	"WWTR1"	"chr3"	-2.2750106128564	4.63773155762509	-5.44351441465755	4.60016443162521e-05	0.00134159450612353
"PD_PR"	79444	"BIRC7"	"chr20"	-4.00968199668663	2.23283862199276	-5.43680861040312	4.66301751817185e-05	0.00135323066626856
"PD_PR"	9732	"DOCK4"	"chr7"	-2.69704143046339	3.97783054415347	-5.43427763133981	4.68696956022559e-05	0.00135519938812055
"PD_PR"	79630	"C1orf54"	"chr1"	-2.35566927652718	4.33936027316381	-5.43160916000256	4.7123600303391e-05	0.00135519938812055
"PD_PR"	55362	"TMEM63B"	"chr6"	-2.53871322998069	3.52887516434088	-5.43036316112242	4.7242641684816e-05	0.00135519938812055
"PD_PR"	3145	"HMBS"	"chr11"	2.24203127650101	3.6841291084345	5.42960147379458	4.73155649571922e-05	0.00135519938812055
"PD_PR"	10288	"LILRB2"	"chr19"	-2.57977292856977	3.05264631319524	-5.42901465660571	4.73718253719489e-05	0.00135519938812055
"PD_PR"	6387	"CXCL12"	"chr10"	-3.21815512121321	4.85647299462296	-5.42879659988853	4.73927488590348e-05	0.00135519938812055
"PD_PR"	6594	"SMARCA1"	"chrX"	-3.0320372856812	4.89932676617947	-5.4276077713948	4.7506989620462e-05	0.00135519938812055
"PD_PR"	5834	"PYGB"	"chr20"	2.68974130872053	7.08905083653855	5.42580731672459	4.76805450251275e-05	0.00135740250604868
"PD_PR"	9051	"PSTPIP1"	"chr15"	-4.71888777865077	1.41565562327934	-5.42160398337862	4.80882730097711e-05	0.00136624988559212
"PD_PR"	84894	"LINGO1"	"chr15"	-4.97965093547602	0.767405310797246	-5.41872550695347	4.83695583048033e-05	0.00136872252134797
"PD_PR"	9754	"STARD8"	"chrX"	-2.92744683046085	2.13971897373731	-5.4172805578703	4.851139722284e-05	0.00136998518970794
"PD_PR"	6351	"CCL4"	"chr17"	-4.03024127926799	2.58033437543248	-5.41206827561411	4.90266136872105e-05	0.00138176608016034
"PD_PR"	10561	"IFI44"	"chr1"	-3.48246923109694	2.57488992151175	-5.41000617842231	4.92319975233404e-05	0.00138435246458475
"PD_PR"	958	"CD40"	"chr20"	-4.53904504258474	2.04729055112294	-5.40917677789604	4.93148550398484e-05	0.00138435246458475
"PD_PR"	64221	"ROBO3"	"chr11"	-3.35455615244354	2.23907889728303	-5.4081327737697	4.94193557275782e-05	0.00138452795410145
"PD_PR"	440836	"ODF3B"	"chr22"	-2.43920129534067	2.65325691334522	-5.40028988082461	5.02117247012092e-05	0.00140393576287587
"PD_PR"	127435	"PODN"	"chr1"	-3.83377621766893	3.44446044728176	-5.39413364872995	5.08428467290439e-05	0.001413512863739
"PD_PR"	26086	"GPSM1"	"chr9"	-2.66893663651182	2.01825946981704	-5.39379805201837	5.08774851444813e-05	0.001413512863739
"PD_PR"	9938	"ARHGAP25"	"chr2"	-3.56804580749536	3.2093913317067	-5.39304331508149	5.09554736573526e-05	0.001413512863739
"PD_PR"	80223	"RAB11FIP1"	"chr8"	2.08857572068441	7.68979403280502	5.39077292335939	5.11908207030284e-05	0.00141447263793544
"PD_PR"	3142	"HLX"	"chr1"	-3.6855178730868	3.05317255953134	-5.38566598827239	5.17243000819659e-05	0.00142405721694904
"PD_PR"	5654	"HTRA1"	"chr10"	-2.1439592045936	5.7277358949047	-5.38485351418019	5.18096987879497e-05	0.00142405721694904
"PD_PR"	5947	"RBP1"	"chr3"	-4.68523287415172	5.14229441108707	-5.3839196179151	5.19080394416528e-05	0.00142405721694904
"PD_PR"	3075	"CFH"	"chr1"	-3.91679196876445	6.7616944920167	-5.38295083981113	5.20102562751368e-05	0.00142405721694904
"PD_PR"	2028	"ENPEP"	"chr4"	-2.1268978277006	2.59989846806461	-5.38264124833081	5.20429652802125e-05	0.00142405721694904
"PD_PR"	25894	"PLEKHG4"	"chr16"	2.18583038612156	3.81862114655811	5.38001689921044	5.23210853770799e-05	0.00142889289754614
"PD_PR"	9547	"CXCL14"	"chr5"	-5.82263512790081	4.78094590243419	-5.37247667085968	5.31287188803702e-05	0.00143803446746244
"PD_PR"	54331	"GNG2"	"chr14"	-3.09135152660978	2.89876631446528	-5.37071454075735	5.33193035687754e-05	0.00143803446746244
"PD_PR"	23363	"OBSL1"	"chr2"	-3.33946316812844	3.28336260682676	-5.37053393458493	5.33388769011206e-05	0.00143803446746244
"PD_PR"	7941	"PLA2G7"	"chr6"	-3.79028313838204	2.93149210040016	-5.37015164203673	5.3380332548439e-05	0.00143803446746244
"PD_PR"	154810	"AMOTL1"	"chr11"	-2.47958990699847	3.59801842770865	-5.37001608531449	5.33950402271929e-05	0.00143803446746244
"PD_PR"	9595	"CYTIP"	"chr2"	-3.95856369016864	3.41550482970231	-5.36930567201908	5.34721871239227e-05	0.00143803446746244
"PD_PR"	84777	"DLGAP1-AS2"	NA	2.55313675378285	1.76503807604328	5.36606468860989	5.38255980287931e-05	0.00144203484300713
"PD_PR"	10082	"GPC6"	"chr13"	-2.56971097309764	3.71763432472288	-5.36215505088925	5.42551232811041e-05	0.00144634520112049
"PD_PR"	1363	"CPE"	"chr4"	-3.04638317140073	4.19180482167444	-5.3617991832713	5.42943947908557e-05	0.00144634520112049
"PD_PR"	55281	"TMEM140"	"chr7"	-3.26103889077061	2.98358401821737	-5.36085428240531	5.43988106633938e-05	0.00144639252805386
"PD_PR"	25960	"ADGRA2"	"chr8"	-2.76781457881958	4.64856156009314	-5.357216116842	5.48027782241413e-05	0.00145438936108211
"PD_PR"	3695	"ITGB7"	"chr12"	-2.94355119268787	2.25225816498691	-5.34974241163589	5.56423429330841e-05	0.0014701706917324
"PD_PR"	85460	"ZNF518B"	"chr4"	-3.65230295922232	2.96444533368102	-5.34788160716982	5.58534285336055e-05	0.00147050364588584
"PD_PR"	333929	"SNAI3"	"chr16"	-4.33974731451445	1.20048941728095	-5.34194773344208	5.65320745716594e-05	0.00148351954350805
"PD_PR"	375287	"RBM43"	"chr2"	-2.92037234439787	3.59534830157055	-5.33391268057414	5.7464577253391e-05	0.00150392040095691
"PD_PR"	84168	"ANTXR1"	"chr2"	-3.19622075610641	5.4095531723618	-5.33246146455716	5.76346773338467e-05	0.0015040516166455
"PD_PR"	9420	"CYP7B1"	"chr8"	-4.43412779435894	1.79657160711972	-5.32877529851004	5.80690736850131e-05	0.00150701544451051
"PD_PR"	220164	"DOK6"	"chr18"	-3.227615577434	2.50222130684603	-5.32331334927841	5.87189400134731e-05	0.00151828862875204
"PD_PR"	22885	"ABLIM3"	"chr5"	-2.99994530429539	3.46797766705678	-5.31247332025069	6.00309468917491e-05	0.00154937015311086
"PD_PR"	376497	"SLC27A1"	"chr19"	-3.02771540717139	3.47926989495588	-5.3043942974797	6.10283657622391e-05	0.00156650588400997
"PD_PR"	92241	"RCSD1"	"chr1"	-3.66884379901519	3.15538843211245	-5.303320755571	6.11621801396788e-05	0.00156708625914246
"PD_PR"	23508	"TTC9"	"chr14"	-2.74860929939582	2.5210564205183	-5.29906071781362	6.16961653236696e-05	0.00157789902312369
"PD_PR"	8633	"UNC5C"	"chr4"	-4.6619366980278	1.32014409419216	-5.2980941313885	6.18179905436235e-05	0.00157815058467526
"PD_PR"	28966	"SNX24"	"chr5"	-2.74395892428787	3.20375310544765	-5.29580930366859	6.21069469844578e-05	0.00158266021140141
"PD_PR"	948	"CD36"	"chr7"	-3.50674090537706	3.8691322342418	-5.2916291872714	6.2639196755499e-05	0.00159013376667976
"PD_PR"	5311	"PKD2"	"chr4"	-2.41469704486143	4.00579958642069	-5.2914861188886	6.26574963061191e-05	0.00159013376667976
"PD_PR"	6348	"CCL3"	"chr17"	-3.50728808806677	4.02537743540029	-5.28932589101291	6.29344753602248e-05	0.00159013376667976
"PD_PR"	9353	"SLIT2"	"chr4"	-3.13083083461277	2.62393880934784	-5.28453883229337	6.35527560504575e-05	0.00160023258839231
"PD_PR"	2215	"FCGR3B"	"chr1"	-2.95384092980698	2.62504012003178	-5.28369120171228	6.36628824973216e-05	0.00160023258839231
"PD_PR"	60481	"ELOVL5"	"chr6"	-2.40008256736551	3.63737183273692	-5.28336763277188	6.37049731825209e-05	0.00160023258839231
"PD_PR"	255231	"MCOLN2"	"chr1"	-3.46504849145777	2.91630246917759	-5.28041428709539	6.4090477195369e-05	0.00160419716631819
"PD_PR"	1291	"COL6A1"	"chr21"	-2.32705294986616	6.28513348190851	-5.2767939638513	6.45663174975282e-05	0.00161141243752148
"PD_PR"	55076	"TMEM45A"	"chr3"	-2.62743275241542	3.78139249287506	-5.27429870289271	6.48963978073743e-05	0.00161141243752148
"PD_PR"	2042	"EPHA3"	"chr3"	-4.57138622657563	2.1666117222573	-5.27318029426852	6.50449067930157e-05	0.00161141243752148
"PD_PR"	125488	"TTC39C"	"chr18"	-3.21618415545498	3.84271766659262	-5.27303040465427	6.5064836570375e-05	0.00161141243752148
"PD_PR"	115207	"KCTD12"	"chr13"	-2.84958088209107	4.73731408394939	-5.27065561925185	6.53814343816637e-05	0.0016132503048534
"PD_PR"	654817	"NCF1C"	"chr7"	-3.53995197101959	2.71809741988559	-5.26866378771304	6.56481994363531e-05	0.0016132503048534
"PD_PR"	7035	"TFPI"	"chr2"	-3.13724814908958	6.15982157907854	-5.26842263891367	6.56805722414817e-05	0.0016132503048534
"PD_PR"	51296	"SLC15A3"	"chr11"	-3.57741181436612	4.16780104449933	-5.26819278215623	6.57114444355559e-05	0.0016132503048534
"PD_PR"	4054	"LTBP3"	"chr11"	-2.1555535184007	5.90330170033076	-5.26729447506701	6.5832239744935e-05	0.00161340508258369
"PD_PR"	6997	"TDGF1"	"chr3"	2.37280364053773	3.44065141670763	5.2619309956036	6.65582331165771e-05	0.00162554353739827
"PD_PR"	2022	"ENG"	"chr9"	-3.26375715377067	4.39360698078667	-5.26103755613344	6.6679965347587e-05	0.00162569908594844
"PD_PR"	9246	"UBE2L6"	"chr11"	-2.05733523902772	4.20253260771602	-5.25936067444951	6.69090609096407e-05	0.00162846716120666
"PD_PR"	100505881	"MAGI2-AS3"	"chr7"	-2.87702308308198	3.57493704881746	-5.25819085543069	6.70693606206897e-05	0.00162893745740653
"PD_PR"	118471	"PRAP1"	"chr10"	-2.46235604570442	3.39296250231443	-5.2556429340902	6.74198689198322e-05	0.00163244122477367
"PD_PR"	11262	"SP140"	"chr2"	-3.12776947059915	3.44827038739665	-5.25306770137427	6.77760481996893e-05	0.00163730690308785
"PD_PR"	388394	"RPRML"	"chr17"	-4.72084504988695	0.496769802418493	-5.2515682840938	6.79843224188562e-05	0.00163730690308785
"PD_PR"	643977	"FLJ32255"	NA	-2.98339080243574	2.50950990680344	-5.25051208762267	6.81314266108306e-05	0.00163730690308785
"PD_PR"	6604	"SMARCD3"	"chr7"	-3.50058571164131	3.18104706647265	-5.24582103301297	6.87887486321593e-05	0.00164859021381699
"PD_PR"	4046	"LSP1"	"chr11"	-4.94909209328648	2.28223611561331	-5.243967709719	6.90502341247913e-05	0.00165204736720978
"PD_PR"	4689	"NCF4"	"chr22"	-3.02126369865712	3.14509215544119	-5.24308020324995	6.91758140422393e-05	0.00165224673132752
"PD_PR"	89857	"KLHL6"	"chr3"	-4.15184624732054	2.52443102500657	-5.24188809697684	6.93448636073915e-05	0.00165348192547438
"PD_PR"	23129	"PLXND1"	"chr3"	-2.60344298653322	5.22196153845538	-5.24002877142254	6.96093779666851e-05	0.00165698539578805
"PD_PR"	23158	"TBC1D9"	"chr4"	-2.7336930165415	2.50059664272816	-5.23608047616191	7.01745216757943e-05	0.00166727174087019
"PD_PR"	5175	"PECAM1"	"chr17"	-2.60925770973122	5.47390022908612	-5.23519246421342	7.0302276601809e-05	0.00166727174087019
"PD_PR"	84296	"GINS4"	"chr8"	3.25489550271366	2.91023380737342	5.23433275363857	7.04261876678513e-05	0.00166727174087019
"PD_PR"	2149	"F2R"	"chr5"	-2.76851194039572	5.26747409955105	-5.23205602490174	7.07554207010889e-05	0.00166736687043436
"PD_PR"	4644	"MYO5A"	"chr15"	-2.63296207847041	4.66399743192001	-5.22910288296069	7.11848265550857e-05	0.00167468543541614
"PD_PR"	27040	"LAT"	"chr16"	-2.91590167376505	3.13915271337341	-5.22613559027412	7.16189881041669e-05	0.00167821614742148
"PD_PR"	1672	"DEFB1"	"chr8"	-3.54983871063577	4.71388585616832	-5.22497911071072	7.17889354077237e-05	0.00167821614742148
"PD_PR"	23228	"PLCL2"	"chr3"	-3.5091028787542	2.90881569039163	-5.2248867767303	7.18025219495214e-05	0.00167821614742148
"PD_PR"	30008	"EFEMP2"	"chr11"	-2.02150448751598	3.63448675889579	-5.2248273731283	7.1811264326934e-05	0.00167821614742148
"PD_PR"	23362	"PSD3"	"chr8"	-2.5159801036029	4.22831887924456	-5.22230824208008	7.21830113005022e-05	0.00168411091928258
"PD_PR"	114991	"ZNF618"	"chr9"	-2.99021346361082	4.44411229422026	-5.21837954158982	7.27667195199048e-05	0.00169307413280522
"PD_PR"	120892	"LRRK2"	"chr12"	-3.69448672181223	2.71620146181891	-5.21810645013521	7.28074740618767e-05	0.00169307413280522
"PD_PR"	407975	"MIR17HG"	"chr13"	2.39048056403854	2.9033555152127	5.21469256157331	7.33189263261863e-05	0.00169834541190896
"PD_PR"	79884	"MAP9"	"chr4"	-4.05875285722736	3.30828628157614	-5.21338212311599	7.35162291558661e-05	0.00169834541190896
"PD_PR"	221749	"PXDC1"	"chr6"	-3.16270576923375	1.47743162145663	-5.20950690920524	7.41028892526749e-05	0.00170265979759393
"PD_PR"	64115	"VSIR"	"chr10"	-2.16432603835715	3.76045335169728	-5.2089586005735	7.41862841131618e-05	0.00170265979759393
"PD_PR"	9050	"PSTPIP2"	"chr18"	-2.7618343304064	4.0160930783066	-5.20752009062803	7.44055325997981e-05	0.00170491506568513
"PD_PR"	196403	"DTX3"	"chr12"	-4.69238533703401	1.29086702366821	-5.20654960449628	7.45538238931357e-05	0.00170553975049037
"PD_PR"	5802	"PTPRS"	"chr19"	-4.36152819011907	2.05857533971884	-5.20536935890106	7.47345759531979e-05	0.00170602644869723
"PD_PR"	169200	"TMEM64"	"chr8"	-4.56466850648763	1.40208316529152	-5.19802234580247	7.58699262587763e-05	0.00172624114577135
"PD_PR"	3383	"ICAM1"	"chr19"	-2.69211936792975	3.00479512269132	-5.1975165918876	7.59487305122225e-05	0.00172624114577135
"PD_PR"	4261	"CIITA"	"chr16"	-4.52498869959428	3.12038259600044	-5.19490813806194	7.63565051946731e-05	0.00173201137447798
"PD_PR"	4337	"MOCS1"	"chr6"	-2.8991394334454	2.07621718467561	-5.19432218088001	7.64484157625107e-05	0.00173201137447798
"PD_PR"	81704	"DOCK8"	"chr9"	-3.21041537802112	3.29645141304937	-5.190965283541	7.69771585311975e-05	0.00173840083016288
"PD_PR"	2260	"FGFR1"	"chr8"	-3.79528122791242	4.70650090344803	-5.18278301899902	7.82817381514281e-05	0.00175660231533428
"PD_PR"	255488	"RNF144B"	"chr6"	-3.46844304630265	2.39836244138093	-5.18117374507805	7.85409819313277e-05	0.00175961767468405
"PD_PR"	79745	"CLIP4"	"chr2"	-2.93204837613413	3.48298762287973	-5.17898451081433	7.88950702282599e-05	0.00176123401404412
"PD_PR"	90102	"PHLDB2"	"chr3"	-3.378846892919	4.80055437000729	-5.17829135843661	7.90075226310645e-05	0.00176123401404412
"PD_PR"	5294	"PIK3CG"	"chr7"	-3.61194356711573	2.0279131561704	-5.17811296831072	7.90364900803255e-05	0.00176123401404412
"PD_PR"	84662	"GLIS2"	"chr16"	-3.66201198947417	1.84859492284608	-5.17764179955545	7.91130521494413e-05	0.00176123401404412
"PD_PR"	91624	"NEXN"	"chr1"	-2.4973279275453	5.29453225011578	-5.17563833429966	7.94394547226714e-05	0.00176571103462442
"PD_PR"	2791	"GNG11"	"chr7"	-2.07131790485431	4.14353117056376	-5.1738577631013	7.97307044965e-05	0.00176939383899949
"PD_PR"	7043	"TGFB3"	"chr14"	-4.04183895748464	2.69110999170674	-5.17157215374498	8.01061721123121e-05	0.00177204826294466
"PD_PR"	8395	"PIP5K1B"	"chr9"	2.45702211096375	2.59748504481149	5.17100070300891	8.02003304396072e-05	0.00177204826294466
"PD_PR"	2678	"GGT1"	"chr22"	-2.45077881889881	3.34668014235999	-5.17083556715279	8.0227561152334e-05	0.00177204826294466
"PD_PR"	5159	"PDGFRB"	"chr5"	-2.57752150188421	5.79559842572402	-5.16342671915121	8.14590931370987e-05	0.00178670787073035
"PD_PR"	4939	"OAS2"	"chr12"	-3.55106148908502	2.77520990266734	-5.16260107001321	8.15975334151477e-05	0.00178670787073035
"PD_PR"	23166	"STAB1"	"chr3"	-2.66309957015386	5.59566658455813	-5.16227667768442	8.16519918216255e-05	0.00178670787073035
"PD_PR"	7462	"LAT2"	"chr7"	-3.43925018583996	2.43990127182631	-5.16011637758028	8.20156124173094e-05	0.00178910837489895
"PD_PR"	116496	"FAM129A"	"chr1"	-2.51211335634556	5.5442679105707	-5.15884567781718	8.22302723008054e-05	0.00179101854291028
"PD_PR"	64333	"ARHGAP9"	"chr12"	-3.66920668031929	2.76803501348688	-5.15459856721441	8.29519348072969e-05	0.00180116897581576
"PD_PR"	284759	"SIRPB2"	"chr20"	-3.81819906911992	1.99646100629759	-5.14229732702466	8.50790636993868e-05	0.00183604006991081
"PD_PR"	6095	"RORA"	"chr15"	-2.29569673194546	4.52652389344289	-5.14134430978581	8.52461793242747e-05	0.00183683357651021
