VCFG_Plate_ID,treatment.id,compared.to,Mahalanobis,mp.value
D15,Entrectinib (RXDX-101)_0.5uM,DMSO_0uM,0.41,1
D09,CEP-33779_0.5uM,DMSO_0uM,0.4,1
D05,GSK429286A_0.5uM,DMSO_0uM,0.376,1
D08,Ibrutinib (PCI-32765)_0.5uM,DMSO_0uM,0.371,1
D05,AZD6482_0.5uM,DMSO_0uM,0.357,1
D02,PF-04217903_0.5uM,DMSO_0uM,0.352,1
D09,Tivantinib (ARQ 197)_0.5uM,DMSO_0uM,0.351,1
D05,AZD6482_5uM,DMSO_0uM,0.324,1
D05,BIX 02188_5uM,DMSO_0uM,0.319,1
D13,AR-A014418_0.5uM,DMSO_0uM,0.31,1
D10,Icotinib_0.5uM,DMSO_0uM,0.309,1
D06,H 89 2HCl_5uM,DMSO_0uM,0.284,1
D05,PD318088_0.5uM,DMSO_0uM,0.28,1
D05,Pimasertib (AS-703026)_0.5uM,DMSO_0uM,0.279,1
D02,Enzastaurin (LY317615)_5uM,DMSO_0uM,0.271,1
D06,Gandotinib (LY2784544)_0.5uM,DMSO_0uM,0.263,1
D13,WZ4003_0.5uM,DMSO_0uM,0.263,1
D05,Hesperadin_0.5uM,DMSO_0uM,0.243,1
D01,PI-103_0.5uM,DMSO_0uM,0.24,1
D02,Crizotinib (PF-02341066)_0.5uM,DMSO_0uM,0.226,1
D01,Pazopanib HCl (GW786034 HCl)_0.5uM,DMSO_0uM,0.208,1
D06,Lapatinib_0.5uM,DMSO_0uM,0.193,1
D15,SGI-7079_0.5uM,DMSO_0uM,0.187,1
D09,Milciclib (PHA-848125)_0.5uM,DMSO_0uM,0.166,1
D15,GSK2636771_0.5uM,DMSO_0uM,0.159,1
D03,WZ4002_0.5uM,DMSO_0uM,0.149,1
D16,Butein_0.5uM,DMSO_0uM,0.139,1
D06,Tie2 kinase inhibitor_0.5uM,DMSO_0uM,0.132,1
D06,AZD8330_0.5uM,DMSO_0uM,0.1,1
D05,KU-60019_5uM,DMSO_0uM,0.092,1
D02,Y-27632 2HCl_5uM,DMSO_0uM,0.081,1
