VCFG_Plate_ID,treatment.id,compared.to,Mahalanobis,mp.value
D02,KU-55933 (ATM Kinase Inhibitor)_0.5uM,DMSO_0uM,0.361,1
D15,Akti-1/2_5uM,DMSO_0uM,0.361,1
D12,SSR128129E_5uM,DMSO_0uM,0.353,1
D13,TG003_5uM,DMSO_0uM,0.344,1
D04,VX-745_5uM,DMSO_0uM,0.339,1
D06,AZD1480_0.5uM,DMSO_0uM,0.338,1
D10,TDZD-8_0.5uM,DMSO_0uM,0.333,1
D11,Tepotinib (EMD 1214063)_0.5uM,DMSO_0uM,0.326,1
D14,SU9516_0.5uM,DMSO_0uM,0.313,1
D01,Linifanib (ABT-869)_0.5uM,DMSO_0uM,0.298,1
D11,Schisandrin B (Sch B)_5uM,DMSO_0uM,0.298,1
D09,Tofacitinib (CP-690550_Tasocitinib)_0.5uM,DMSO_0uM,0.281,1
D12,Losmapimod (GW856553X)_5uM,DMSO_0uM,0.273,1
D02,Vatalanib (PTK787) 2HCl_0.5uM,DMSO_0uM,0.271,1
D14,GNF-5_5uM,DMSO_0uM,0.271,1
D09,AMG-458_0.5uM,DMSO_0uM,0.26,1
D12,Skepinone-L_5uM,DMSO_0uM,0.257,1
D14,VX-11e_0.5uM,DMSO_0uM,0.253,1
D02,KU-55933 (ATM Kinase Inhibitor)_5uM,DMSO_0uM,0.252,1
D02,GSK1904529A_0.5uM,DMSO_0uM,0.242,1
D16,P276-00_0.5uM,DMSO_0uM,0.232,1
D02,LY294002_0.5uM,DMSO_0uM,0.223,1
D13,Sorafenib_0.5uM,DMSO_0uM,0.212,1
D10,BAY 11-7082_0.5uM,DMSO_0uM,0.208,1
D13,AR-A014418_5uM,DMSO_0uM,0.2,1
D09,Dabrafenib (GSK2118436)_0.5uM,DMSO_0uM,0.198,1
D13,PFK15_0.5uM,DMSO_0uM,0.19,1
D02,Y-27632 2HCl_5uM,DMSO_0uM,0.159,1
D02,Linsitinib (OSI-906)_5uM,DMSO_0uM,0.146,1
D12,Zotarolimus(ABT-578)_0.5uM,DMSO_0uM,0.145,1
D01,Bosutinib (SKI-606)_0.5uM,DMSO_0uM,0.024,1
